,stock,species,broodyear,recruits,spawners,r1,r2,r3,r4,r5,r6,r7,r8,r0.1,r0.2,r0.3,r0.4,r0.5,r1.1,r1.2,r1.3,r1.4,r1.5,r2.1,r2.2,r2.3,r2.4,r3.1,r3.2,r3.3,r3.4,r4.1,r4.2,r4.3,logRS,stock.id
3291,Prince William Sound-Chum,Chum,1986,1242222,227538,NA,NA,NA,1242222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.697339733,115
3292,Prince William Sound-Chum,Chum,1987,451332,312902,NA,NA,NA,451332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.366313168,115
3293,Prince William Sound-Chum,Chum,1988,359598,484980,NA,NA,NA,359598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.299120912,115
3294,Prince William Sound-Chum,Chum,1989,820800,239659,NA,NA,NA,820800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.231062395,115
3295,Prince William Sound-Chum,Chum,1990,769812,301660,NA,NA,NA,769812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.936845774,115
3296,Prince William Sound-Chum,Chum,1991,672304,112928,NA,NA,NA,672304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.783960172,115
3297,Prince William Sound-Chum,Chum,1992,1329207,85506,NA,NA,NA,1329207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.743751254,115
3298,Prince William Sound-Chum,Chum,1993,1588083,114718,NA,NA,NA,1588083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.627805964,115
3299,Prince William Sound-Chum,Chum,1994,962530,97968,NA,NA,NA,962530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.28492434,115
3300,Prince William Sound-Chum,Chum,1995,2519843,147483,NA,NA,NA,2519843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.838238962,115
3301,Prince William Sound-Chum,Chum,1996,3796760,292331,NA,NA,NA,3796760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.564016629,115
3302,Prince William Sound-Chum,Chum,1997,2509802,172137,NA,NA,NA,2509802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.679668473,115
3303,Prince William Sound-Chum,Chum,1998,4050278,209806,NA,NA,NA,4050278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.960357506,115
3304,Prince William Sound-Chum,Chum,1999,2655455,336499,NA,NA,NA,2655455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.065776116,115
3305,Prince William Sound-Chum,Chum,2000,1692941,363173,NA,NA,NA,1692941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.539343227,115
3306,Prince William Sound-Chum,Chum,2001,1657611,347738,NA,NA,NA,1657611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.561683365,115
3307,Prince William Sound-Chum,Chum,2002,1605563,257717,NA,NA,NA,1605563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.829367669,115
3308,Prince William Sound-Chum,Chum,2003,2758870,413580,NA,NA,NA,2758870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.897725488,115
3309,Prince William Sound-Chum,Chum,2004,4645827,219669,NA,NA,NA,4645827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.051602808,115
3310,Kamishak-Chum,Chum,1971,30868,23000,NA,NA,NA,30868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.294225833,116
3311,Kamishak-Chum,Chum,1972,132348,16600,NA,NA,NA,132348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.076032122,116
3312,Kamishak-Chum,Chum,1973,127359,42000,NA,NA,NA,127359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.109340252,116
3313,Kamishak-Chum,Chum,1974,184269,25200,NA,NA,NA,184269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.989552652,116
3314,Kamishak-Chum,Chum,1975,93211,26000,NA,NA,NA,93211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.276769202,116
3315,Kamishak-Chum,Chum,1976,103421,83500,NA,NA,NA,103421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.213961404,116
3316,Kamishak-Chum,Chum,1977,158501,61700,NA,NA,NA,158501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.943476972,116
3317,Kamishak-Chum,Chum,1978,215746,135600,NA,NA,NA,215746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.464392414,116
3318,Kamishak-Chum,Chum,1979,274401,64500,NA,NA,NA,274401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.447925316,116
3319,Kamishak-Chum,Chum,1980,153895,67500,NA,NA,NA,153895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.824142954,116
3320,Kamishak-Chum,Chum,1981,41139,85000,NA,NA,NA,41139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.72569468,116
3321,Kamishak-Chum,Chum,1982,153570,106800,NA,NA,NA,153570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.363198563,116
3322,Kamishak-Chum,Chum,1983,212565,131500,NA,NA,NA,212565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.480240972,116
3323,Kamishak-Chum,Chum,1984,339479,83300,NA,NA,NA,339479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.40496354,116
3324,Kamishak-Chum,Chum,1985,112009,33000,NA,NA,NA,112009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.222071664,116
3325,Kamishak-Chum,Chum,1986,42497,91900,NA,NA,NA,42497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.771267544,116
3326,Kamishak-Chum,Chum,1987,58249,102000,NA,NA,NA,58249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.560245888,116
3327,Kamishak-Chum,Chum,1988,70551,118900,NA,NA,NA,70551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.521946951,116
3328,Kamishak-Chum,Chum,1989,67100,104200,NA,NA,NA,67100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.440128085,116
3329,Kamishak-Chum,Chum,1990,65414,38900,NA,NA,NA,65414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.519742052,116
3330,Kamishak-Chum,Chum,1991,80500,50400,NA,NA,NA,80500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.468266009,116
3331,Kamishak-Chum,Chum,1993,63503,66500,NA,NA,NA,63503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.046114799,116
3332,Kamishak-Chum,Chum,1994,75220,65400,NA,NA,NA,75220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.139894895,116
3333,Kamishak-Chum,Chum,1995,100623,70200,NA,NA,NA,100623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.360032549,116
3334,Kamishak-Chum,Chum,1996,259869,78000,NA,NA,NA,259869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.203468831,116
3335,Kamishak-Chum,Chum,1997,254466,63500,NA,NA,NA,254466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.388127326,116
3336,Kamishak-Chum,Chum,1998,177404,75200,NA,NA,NA,177404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.858278387,116
3337,Kamishak-Chum,Chum,2000,361995,193800,NA,NA,NA,361995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6248037,116
3338,Kamishak-Chum,Chum,2001,206943,169700,NA,NA,NA,206943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.198411221,116
3339,Kamishak-Chum,Chum,2002,237294,142800,NA,NA,NA,237294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.507854829,116
3340,Kamishak-Chum,Chum,2003,85837,196900,NA,NA,NA,85837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.830245837,116
3341,Kamishak-Chum,Chum,2004,164409,184600,NA,NA,NA,164409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.115834096,116
3342,Kamishak-Chum,Chum,2005,147774,123000,NA,NA,NA,147774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.183499724,116
3343,Kamishak-Chum,Chum,2006,152782,180800,NA,NA,NA,152782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.168379379,116
3344,Outer Cook Inlet-Chum,Chum,1970,19324,19500,NA,NA,NA,19324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.009066619,117
3345,Outer Cook Inlet-Chum,Chum,1971,52748,18500,NA,NA,NA,52748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.047755125,117
3346,Outer Cook Inlet-Chum,Chum,1972,17912,14000,NA,NA,NA,17912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24641355,117
3347,Outer Cook Inlet-Chum,Chum,1973,103567,19000,NA,NA,NA,103567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.695779767,117
3348,Outer Cook Inlet-Chum,Chum,1974,60724,7400,NA,NA,NA,60724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.104859007,117
3349,Outer Cook Inlet-Chum,Chum,1975,244758,41400,NA,NA,NA,244758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.776989086,117
3350,Outer Cook Inlet-Chum,Chum,1976,74446,17500,NA,NA,NA,74446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.447873149,117
3351,Outer Cook Inlet-Chum,Chum,1977,285493,33400,NA,NA,NA,285493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14566161,117
3352,Outer Cook Inlet-Chum,Chum,1978,84775,41500,NA,NA,NA,84775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.714307261,117
3353,Outer Cook Inlet-Chum,Chum,1979,77003,64200,NA,NA,NA,77003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.181841171,117
3354,Outer Cook Inlet-Chum,Chum,1980,43877,42200,NA,NA,NA,43877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038970044,117
3355,Outer Cook Inlet-Chum,Chum,1981,29344,47100,NA,NA,NA,29344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.473184905,117
3356,Outer Cook Inlet-Chum,Chum,1982,26501,21700,NA,NA,NA,26501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.199870208,117
3357,Outer Cook Inlet-Chum,Chum,1983,49963,49800,NA,NA,NA,49963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003267747,117
3358,Outer Cook Inlet-Chum,Chum,1984,96902,40800,NA,NA,NA,96902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.865018077,117
3359,Outer Cook Inlet-Chum,Chum,1985,11143,17500,NA,NA,NA,11143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.451389383,117
3360,Outer Cook Inlet-Chum,Chum,1986,5814,14800,NA,NA,NA,5814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.934358379,117
3361,Outer Cook Inlet-Chum,Chum,1987,41837,21300,NA,NA,NA,41837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.675074043,117
3362,Outer Cook Inlet-Chum,Chum,1988,14781,25700,NA,NA,NA,14781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.55314842,117
3363,Outer Cook Inlet-Chum,Chum,1989,12570,11100,NA,NA,NA,12570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.124367914,117
3364,Outer Cook Inlet-Chum,Chum,1990,25232,5200,NA,NA,NA,25232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.579454405,117
3365,Outer Cook Inlet-Chum,Chum,1991,20774,27500,NA,NA,NA,20774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2804838,117
3366,Outer Cook Inlet-Chum,Chum,1992,17903,14600,NA,NA,NA,17903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.203946768,117
3367,Outer Cook Inlet-Chum,Chum,1993,22775,11600,NA,NA,NA,22775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.674658345,117
3368,Outer Cook Inlet-Chum,Chum,1994,16311,25200,NA,NA,NA,16311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.435004268,117
3369,Outer Cook Inlet-Chum,Chum,1995,45362,20300,NA,NA,NA,45362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.804053864,117
3370,Outer Cook Inlet-Chum,Chum,1996,39902,17900,NA,NA,NA,39902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.801625735,117
3371,Outer Cook Inlet-Chum,Chum,1997,17608,21200,NA,NA,NA,17608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.185647837,117
3372,Outer Cook Inlet-Chum,Chum,1998,46510,15700,NA,NA,NA,46510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.086006631,117
3373,Outer Cook Inlet-Chum,Chum,1999,40237,43300,NA,NA,NA,40237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.073365665,117
3374,Outer Cook Inlet-Chum,Chum,2000,72111,39600,NA,NA,NA,72111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59937748,117
3375,Outer Cook Inlet-Chum,Chum,2001,47124,17200,NA,NA,NA,47124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.007873042,117
3376,Outer Cook Inlet-Chum,Chum,2002,37683,42700,NA,NA,NA,37683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.124989856,117
3377,Outer Cook Inlet-Chum,Chum,2003,12449,40100,NA,NA,NA,12449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.169736036,117
3378,Outer Cook Inlet-Chum,Chum,2004,135819,44200,NA,NA,NA,135819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.122598328,117
3379,Outer Cook Inlet-Chum,Chum,2005,56926,34600,NA,NA,NA,56926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.497898497,117
3380,Outer Cook Inlet-Chum,Chum,2006,42563,24800,NA,NA,NA,42563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.540141678,117
3381,S Cook Inlet-Chum,Chum,1970,3225,900,NA,NA,NA,3225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.276293466,118
3382,S Cook Inlet-Chum,Chum,1971,8428,1000,NA,NA,NA,8428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.131559496,118
3383,S Cook Inlet-Chum,Chum,1972,1917,1500,NA,NA,NA,1917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.245296356,118
3384,S Cook Inlet-Chum,Chum,1973,11934,2000,NA,NA,NA,11934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.786244289,118
3385,S Cook Inlet-Chum,Chum,1974,10325,500,NA,NA,NA,10325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.027715319,118
3386,S Cook Inlet-Chum,Chum,1975,10421,3000,NA,NA,NA,10421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.245210712,118
3387,S Cook Inlet-Chum,Chum,1976,5705,400,NA,NA,NA,5705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.657633715,118
3388,S Cook Inlet-Chum,Chum,1977,25720,5200,NA,NA,NA,25720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.598610274,118
3389,S Cook Inlet-Chum,Chum,1978,20966,4800,NA,NA,NA,20966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47428616,118
3390,S Cook Inlet-Chum,Chum,1979,16181,2200,NA,NA,NA,16181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.995380354,118
3391,S Cook Inlet-Chum,Chum,1980,11698,1100,NA,NA,NA,11698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.364107707,118
3392,S Cook Inlet-Chum,Chum,1981,6009,4800,NA,NA,NA,6009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.224642427,118
3393,S Cook Inlet-Chum,Chum,1982,6160,2500,NA,NA,NA,6160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.901786046,118
3394,S Cook Inlet-Chum,Chum,1983,6530,1900,NA,NA,NA,6530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.234553057,118
3395,S Cook Inlet-Chum,Chum,1984,10742,2100,NA,NA,NA,10742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.632223947,118
3396,S Cook Inlet-Chum,Chum,1985,4441,500,NA,NA,NA,4441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.184026757,118
3397,S Cook Inlet-Chum,Chum,1986,5033,600,NA,NA,NA,5033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.126841852,118
3398,S Cook Inlet-Chum,Chum,1987,3034,1500,NA,NA,NA,3034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.704416773,118
3399,S Cook Inlet-Chum,Chum,1988,3280,3000,NA,NA,NA,3280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.089231134,118
3400,S Cook Inlet-Chum,Chum,1989,5288,1300,NA,NA,NA,5288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.403075838,118
3401,S Cook Inlet-Chum,Chum,1990,7830,2600,NA,NA,NA,7830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.102451065,118
